gene,symbol,score
ENSG00000164104,HMGB2,3964.460150750483
ENSG00000164106,SCRG1,3545.37652833632
ENSG00000145451,GLRA3,232700.1396817591
ENSG00000150625,GPM6A,31383.869276751877
ENSG00000150627,WDR17,3459.605388948497
ENSG00000218336,TENM3,12794.806631155443
ENSG00000151725,CENPU,1139.409262306581
ENSG00000109771,LRP2BP,3427.5526377174165
ENSG00000154553,PDLIM3,3704.0003055646207
ENSG00000154556,SORBS2,4569.842375449544
ENSG00000235902,,3084.4662025223165
ENSG00000206077,ZDHHC11B,7586.069064009854
ENSG00000188818,ZDHHC11,92388.72036169021
ENSG00000250490,LINC02145,5999.330809139901
ENSG00000078295,ADCY2,54537.61629053743
ENSG00000215217,CFAP90,2513.51182656481
ENSG00000112902,SEMA5A,579.8720509782207
ENSG00000039139,DNAH5,3987.4084486134084
ENSG00000154122,ANKH,5550.022106284555
ENSG00000183654,MARCHF11,1551.663756566287
ENSG00000154153,RETREG1,5364.550679611061
ENSG00000145555,MYO10,8935.431537808454
ENSG00000040731,CDH10,2866.637221571669
ENSG00000251294,,133223.95353966102
ENSG00000113100,CDH9,717519.3596009256
ENSG00000113361,CDH6,1181.7782906433704
ENSG00000133401,PDZD2,1850.8854484908152
ENSG00000151388,ADAMTS12,
ENSG00000152582,SPEF2,4903.797412665143
ENSG00000164188,RANBP3L,2000762.3375180773
ENSG00000079215,SLC1A3,3675.1537273785134
ENSG00000250155,SLC1A3-AS1,
ENSG00000113594,LIFR,4688.176516353571
ENSG00000182836,PLCXD3,12179.773566231166
ENSG00000250722,SELENOP,1297.0563881536732
ENSG00000261604,,5648.176712856582
ENSG00000112972,HMGCS1,5657.258905721182
ENSG00000164588,HCN1,50688.71995686636
ENSG00000151883,PARP8,2928.79515289724
ENSG00000213949,ITGA1,2509.129808929467
ENSG00000164171,ITGA2,12002.625618743032
ENSG00000134363,FST,11093.271014920954
ENSG00000145632,PLK2,4369.877154971739
ENSG00000152932,RAB3C,4291.1702236148885
ENSG00000113448,PDE4D,4913.8576520727665
ENSG00000049192,ADAMTS6,54628.36422697007
ENSG00000123219,CENPK,6720.051187025177
ENSG00000069020,MAST4,3394.795728917945
ENSG00000145675,PIK3R1,5140.051569942053
ENSG00000134057,CCNB1,4399.972903826888
ENSG00000250387,LINC02197,3827.270001325793
ENSG00000145734,BDP1,5006.7701884569915
ENSG00000131711,MAP1B,31902.816007085155
ENSG00000113161,HMGCR,5650.750077298059
ENSG00000145703,IQGAP2,3061.4605431919813
ENSG00000228716,DHFR,6268.7617564634675
ENSG00000113319,RASGRF2,173261.03433260974
ENSG00000145687,SSBP2,5600.710071112457
ENSG00000038427,VCAN,6075.337340355667
ENSG00000145681,HAPLN1,4620.68696066823
ENSG00000164176,EDIL3,3759.1338357214377
ENSG00000250156,,7180.707544130424
ENSG00000081189,MEF2C,6064.981098839748
ENSG00000164199,ADGRV1,4646.129916690074
ENSG00000175745,NR2F1,7267.1366504390435
ENSG00000175471,MCTP1,5163.861846631516
ENSG00000164291,ARSK,13944.668279808857
ENSG00000118985,ELL2,3993.6236529369608
ENSG00000175426,PCSK1,10195157.379079273
ENSG00000113441,LNPEP,4595.833032801695
ENSG00000184349,EFNA5,17427.137368743624
ENSG00000112893,MAN2A1,32034.901869821035
ENSG00000186952,TMEM232,767.4269917599216
ENSG00000152495,CAMK4,4638.489887234829
ENSG00000246859,STARD4-AS1,5571.113321103966
ENSG00000080709,KCNN2,11787.645841444599
ENSG00000129596,CDO1,3923.21223833728
ENSG00000172901,LVRN,10609.607028900735
ENSG00000169570,DTWD2,157300.07077817144
ENSG00000061455,PRDM6,95482426054.33125
ENSG00000064651,SLC12A2,4509.010006924176
ENSG00000138829,FBN2,1302.0528347026727
ENSG00000145808,ADAMTS19,14397.492938154346
ENSG00000251680,,25722653.11862565
ENSG00000198108,CHSY3,41004785.22066833
ENSG00000197375,SLC22A5,9446.10853898329
ENSG00000125347,IRF1,1276.3727477338116
ENSG00000053108,FSTL4,367908.4789682491
ENSG00000152377,SPOCK1,3162.8166716386795
ENSG00000146021,KLHL3,23291.777412961783
ENSG00000120738,EGR1,5422.096558442326
ENSG00000171604,CXXC5,4664.649428102056
ENSG00000146005,PSD2,5135.838424070847
ENSG00000112852,PCDHB2,5628.729079554801
ENSG00000113578,FGF1,
ENSG00000113580,NR3C1,2499.2145687184184
ENSG00000183775,KCTD16,4731.8873127461875
ENSG00000156475,PPP2R2B,4424.352495687269
ENSG00000173210,ABLIM3,354744.76717834274
ENSG00000113721,PDGFRB,15118.715834237606
ENSG00000070808,CAMK2A,4373.934183815803
ENSG00000211445,GPX3,33873.93432691186
ENSG00000113140,SPARC,4074.485196683621
ENSG00000155511,GRIA1,4439.348493444598
ENSG00000135077,HAVCR2,25274.620244740123
ENSG00000135074,ADAM19,8148.97823203544
ENSG00000164611,PTTG1,5665.655132603433
ENSG00000145864,GABRB2,3291.72221336283
ENSG00000022355,GABRA1,344191336.3669419
ENSG00000113327,GABRG2,10831.290166276025
ENSG00000241956,LOC102546299,28547297206.51867
ENSG00000145934,TENM2,6670.8850675694885
ENSG00000113645,WWC1,3636.8266086879244
ENSG00000184347,SLIT3,
ENSG00000204764,RANBP17,5769.210554738426
ENSG00000120129,DUSP1,3877.2602098430125
ENSG00000113749,HRH2,10672.391021194338
ENSG00000074317,SNCB,4390.6329801108295
ENSG00000113763,UNC5A,3670.855467524242
ENSG00000213347,MXD3,3323.735177864489
ENSG00000050767,COL23A1,14187407503.399982
ENSG00000170542,SERPINB9,12729.929744129728
ENSG00000124785,NRN1,3925.6176605456903
ENSG00000050393,MCUR1,6532.849329923402
ENSG00000180537,RNF182,4866.0816779826155
ENSG00000007944,MYLIP,11184.161899635092
ENSG00000124788,ATXN1,4351.588918789151
ENSG00000112183,RBM24,2201.557460559158
ENSG00000172201,ID4,9545.523166153072
ENSG00000272168,LOC105374971,5397.5394574985
ENSG00000146038,DCDC2,
ENSG00000137261,KIAA0319,2202.8648096664033
ENSG00000111913,RIPOR2,12172.414201843976
ENSG00000079691,CARMIL1,18183.453819804385
ENSG00000079689,SCGN,291010.98071295006
ENSG00000180573,H2AC6,2347.7891093708604
ENSG00000272009,,6550.576029875956
ENSG00000206503,HLA-A,2369.1038331429904
ENSG00000204592,HLA-E,4792000.9027398145
ENSG00000137411,VARS2,3450.3027015081984
ENSG00000204389,HSPA1A,4253.330747746953
ENSG00000204296,TSBP1,28672.496324675445
ENSG00000146197,SCUBE3,5375.169058634359
ENSG00000124762,CDKN1A,393474.1578021164
ENSG00000124772,CPNE5,9690.261344907649
ENSG00000112139,MDGA1,7659.6818150211875
ENSG00000146122,DAAM2,823.8484899277584
ENSG00000156564,LRFN2,61928.45096519856
ENSG00000124496,TRERF1,6173.413374732816
ENSG00000112659,CUL9,6017.334898180188
ENSG00000112715,VEGFA,3087.0181786941284
ENSG00000172348,RCAN2,123025.48089039065
ENSG00000244694,PTCHD4,
ENSG00000008197,TFAP2D,4638.260870186741
ENSG00000065308,TRAM2,252.5081155883732
ENSG00000146147,MLIP,550.5327401701447
ENSG00000151914,DST,4299.326796260653
ENSG00000151917,BEND6,6446.815569967709
ENSG00000112232,KHDRBS2,3074.2646744526305
ENSG00000188107,EYS,166358.4321680353
ENSG00000082293,COL19A1,4660425.186482404
ENSG00000112309,B3GAT2,2357.4281260073008
ENSG00000119900,OGFRL1,10085.610313844758
ENSG00000079841,RIMS1,5922.674132327247
ENSG00000185760,KCNQ5,3646.5084899546337
ENSG00000156508,EEF1A1,41482.69140399358
ENSG00000111799,COL12A1,3314.4265111492787
ENSG00000118407,FILIP1,7517.872105817805
ENSG00000196586,MYO6,4415.939345245192
ENSG00000118418,HMGN3,5114.234376693302
ENSG00000112742,TTK,222724.37901161268
ENSG00000083097,DOP1A,3544.957204042306
ENSG00000065833,ME1,4357.85373740702
ENSG00000135315,CEP162,4399.630979805269
ENSG00000118432,CNR1,5183.528027367673
ENSG00000135299,ANKRD6,4021.322911533405
ENSG00000112182,BACH2,4699.670926984588
ENSG00000135333,EPHA7,4697.510040842584
ENSG00000172461,FUT9,4150.00764880589
ENSG00000186231,KLHL32,6522.229593142171
ENSG00000146263,MMS22L,2901.8000191094643
ENSG00000271860,LOC101927314,2463.817996588153
ENSG00000164418,GRIK2,1715.6734079740372
ENSG00000112320,SOBP,5972.657415980968
ENSG00000112769,LAMA4,115711.73443174301
ENSG00000249853,HS3ST5,9000.913776766147
ENSG00000111885,MAN1A1,71574.1324046675
ENSG00000146350,TBC1D32,2025.9210832047831
ENSG00000164434,FABP7,16736.015303766493
ENSG00000188580,NKAIN2,5240.351578310776
ENSG00000236548,RNF217-AS1,14712.015142664017
ENSG00000135547,HEY2,
ENSG00000111912,NCOA7,3035.84575604266
ENSG00000146374,RSPO3,7749.8665691662345
ENSG00000152894,PTPRK,3310.880398186457
ENSG00000146376,ARHGAP18,4479.320760495464
ENSG00000164483,SAMD3,43488273778.57801
ENSG00000164484,TMEM200A,4905.918657225762
ENSG00000118507,AKAP7,2139.5052323401155
ENSG00000079931,MOXD1,5867.464948559361
ENSG00000135541,AHI1,1855.4806308128548
ENSG00000135525,MAP7,9277938.488011617
ENSG00000112379,ARFGEF3,4251.871799381791
ENSG00000051620,HEBP2,5691.507735606516
ENSG00000135540,NHSL1,5801.554374646639
ENSG00000146386,ABRACL,5281.544397168993
ENSG00000112414,ADGRG6,9881.446873986093
ENSG00000237851,,5743075.985409945
ENSG00000112419,PHACTR2,1777.1151572032463
ENSG00000118495,PLAGL1,4730.635476638353
ENSG00000152818,UTRN,6495.370395791747
ENSG00000235652,EPM2A-DT,3048.1580764956357
ENSG00000146414,SHPRH,4322.170848983215
ENSG00000152822,GRM1,14919.824278318307
ENSG00000233452,STXBP5-AS1,1265861.3456758803
ENSG00000164506,STXBP5,3790.573651063271
ENSG00000111961,SASH1,107765.40226615206
ENSG00000198729,PPP1R14C,3880.0401580602675
ENSG00000131016,AKAP12,4270.05907066686
ENSG00000131018,SYNE1,5577.706969669828
ENSG00000112029,FBXO5,1969.8050458526577
ENSG00000091844,RGS17,4826.293626477593
ENSG00000175048,ZDHHC14,5932.10879790701
ENSG00000078269,SYNJ2,34865.001353390355
ENSG00000164694,FNDC1,
ENSG00000120437,ACAT2,5311.455166339895
ENSG00000112531,QKI,4201.67891293866
ENSG00000225968,ELFN1,1340.2870435221782
ENSG00000146555,SDK1,1985.47224217882
ENSG00000003147,ICA1,4113.208564942636
ENSG00000122584,NXPH1,39389309.1522656
ENSG00000005108,THSD7A,8583.127328832756
ENSG00000006468,ETV1,3899.1064827526143
ENSG00000136267,DGKB,353.062810132419
ENSG00000106537,TSPAN13,7788.24103284809
ENSG00000105855,ITGB8,4421.171174300077
ENSG00000136237,RAPGEF5,2305.882573517814
ENSG00000122591,HYCC1,6068.751947864514
ENSG00000196335,STK31,16514.572090880607
ENSG00000122585,NPY,4451.194810033172
ENSG00000105926,PALS2,4896.0035582862465
ENSG00000050344,NFE2L3,9101.355448374394
ENSG00000086300,SNX10,4985.149687763436
ENSG00000005020,SKAP2,14584.559645918036
ENSG00000146592,CREB5,4582.07649308739
ENSG00000272568,CPVL-AS2,164622.66798236815
ENSG00000106066,CPVL,2753.068047669392
ENSG00000164600,NEUROD6,13686.594665073724
ENSG00000106341,PPP1R17,2466.2268639439803
ENSG00000154678,PDE1C,6793.896183824143
ENSG00000173852,DPY19L1,5313.885406303152
ENSG00000122547,EEPD1,12047.995457775087
ENSG00000106536,POU6F2,2338.780423850466
ENSG00000122641,INHBA,4273.3319220551075
ENSG00000106571,GLI3,17819.01186861886
ENSG00000164543,STK17A,2380.431460760842
ENSG00000058404,CAMK2B,4269.496177990308
ENSG00000105968,H2AZ2,4667.417838409023
ENSG00000164742,ADCY1,5762.821435352428
ENSG00000146674,IGFBP3,6229.511603354336
ENSG00000188730,VWC2,6671376.932141252
ENSG00000106078,COBL,1285403979.7636077
ENSG00000170419,VSTM2A,2542.8674679862606
ENSG00000146648,EGFR,5055.108051617608
ENSG00000164776,PHKG1,13366.281452458692
ENSG00000152926,ZNF117,4926.8632328209105
ENSG00000185274,GALNT17,3900.5905723109126
ENSG00000183166,CALN1,6721.114587478297
ENSG00000106089,STX1A,6296.887943298009
ENSG00000177679,SRRM3,5022.490906339129
ENSG00000106211,HSPB1,4088.1656708504856
ENSG00000135205,CCDC146,7374.252847348669
ENSG00000186088,GSAP,2070.9837651135454
ENSG00000187391,MAGI2,3731.0794650051366
ENSG00000135218,CD36,65631.76870680958
ENSG00000075223,SEMA3C,4246.2481740710155
ENSG00000153956,CACNA2D1,4778.452834984506
ENSG00000186472,PCLO,5645.9215693035585
ENSG00000170381,SEMA3E,4945.650849825684
ENSG00000075213,SEMA3A,4697.795891583001
ENSG00000198822,GRM3,5961.116542945319
ENSG00000105784,RUNDC3B,4646.266794911235
ENSG00000006634,DBF4,2940.742316602663
ENSG00000008277,ADAM22,3347.0628328449347
ENSG00000182348,ZNF804B,66187803835.8193
ENSG00000105792,CFAP69,18063.914131729827
ENSG00000127914,AKAP9,6473.8008947493945
ENSG00000244055,,1842.81823020963
ENSG00000105810,CDK6,4052.265335590541
ENSG00000242265,PEG10,5441.447766152235
ENSG00000236197,PPP1R9A-AS1,8557.49663310626
ENSG00000105854,PON2,20025.202045993054
ENSG00000158560,DYNC1I1,5355.412631489097
ENSG00000231764,DLX6-AS1,2733.6951403099133
ENSG00000105880,DLX5,1038.362496676302
ENSG00000106236,NPTX2,56633.46819589099
ENSG00000106258,CYP3A5,3041.834488235321
ENSG00000214300,SPDYE3,4873.321553427676
ENSG00000106327,TFR2,3281.231698701031
ENSG00000160963,COL26A1,9778.281219401562
ENSG00000160991,ORAI2,3480.636728382305
ENSG00000128606,LRRC17,2342.918819684476
ENSG00000170615,SLC26A5,1439898085.0661907
ENSG00000189056,RELN,3201.643654621605
ENSG00000187416,LHFPL3,7403129.142182888
ENSG00000128536,CDHR3,5641.467867678069
ENSG00000172209,GPR22,4078.7758605857357
ENSG00000075790,BCAP29,4413.61704336964
ENSG00000091137,SLC26A4,6280.501360945571
ENSG00000091136,LAMB1,3468.017425962127
ENSG00000091129,NRCAM,5567.828317977969
ENSG00000173114,LRRN3,4478.862956707107
ENSG00000128512,DOCK4,4750.473190550404
ENSG00000164604,GPR85,4972.740128036086
ENSG00000105971,CAV2,541509.2038233522
ENSG00000105974,CAV1,2599.0385759732008
ENSG00000226367,ST7-AS2,41760984.44160445
ENSG00000001626,CFTR,10673.966360199978
ENSG00000077063,CTTNBP2,5655.7392599729
ENSG00000225546,LINC02476,
ENSG00000184408,KCND2,6964.393738622881
ENSG00000106278,PTPRZ1,7985.022584156681
ENSG00000242593,,
ENSG00000170775,GPR37,1169.8515971346776
ENSG00000128596,CCDC136,4852.605764588996
ENSG00000128567,PODXL,4313.375048917781
ENSG00000221866,PLXNA4,6573.934548439747
ENSG00000225144,PLXNA4-AS2,3821.295216039412
ENSG00000223436,,28102277.100447964
ENSG00000122786,CALD1,4568.052197341831
ENSG00000181072,CHRM2,819.1121726822653
ENSG00000105894,PTN,5395.309726510206
ENSG00000231114,,123978.9716365813
ENSG00000157680,DGKI,2852.561347920267
ENSG00000106123,EPHB6,3856.0421832639618
ENSG00000174469,CNTNAP2,6566.979500231798
ENSG00000055118,KCNH2,5059.622408620813
ENSG00000196584,XRCC2,8370.291708722012
ENSG00000130226,DPP6,6898.135614449162
ENSG00000186480,INSIG1,4049.8255648080876
ENSG00000216895,RBM33-DT,3344.915209477183
ENSG00000126870,DYNC2I1,4963.804582383717
ENSG00000106018,VIPR2,4894.535411944712
ENSG00000226179,LINC00685,6980.874835582029
ENSG00000002586,CD99,1832.791838064135
ENSG00000183943,PRKX,4608.812811361614
ENSG00000011201,ANOS1,522775.9341066933
ENSG00000073464,CLCN4,2877.936643779656
ENSG00000047648,ARHGAP6,1504230687.2974305
ENSG00000169933,FRMPD4,5508.685653745798
ENSG00000205542,TMSB4X,36062.047490350196
ENSG00000046653,GPM6B,5627.472498112896
ENSG00000101958,GLRA2,4314.83011489974
ENSG00000169891,REPS2,1824.256531752736
ENSG00000188158,NHS,6046.023547814615
ENSG00000008086,CDKL5,4540.074911504933
ENSG00000086717,PPEF1,817.0792013035312
ENSG00000173698,ADGRG2,4379.918209590706
ENSG00000184368,MAP7D2,4604.619268598401
ENSG00000149970,CNKSR2,4509.895135163452
ENSG00000165186,PTCHD1,15321.994928086317
ENSG00000130066,SAT1,4177.736676645585
ENSG00000004848,ARX,7422.048969122697
ENSG00000157625,TAB3,2958.0575814950835
ENSG00000198947,DMD,3909.77422718665
ENSG00000165164,CFAP47,
ENSG00000130962,PRRG1,5146.212562350359
ENSG00000270069,MIR222HG,2445.989822140993
ENSG00000231566,,2100837.988297488
ENSG00000102109,PCSK1N,9122.209889300935
ENSG00000102003,SYP,5202.063483713724
ENSG00000171365,CLCN5,4570455.103409088
ENSG00000232593,KANTR,3742.2779540168676
ENSG00000102349,KLF8,2396.4033090753596
ENSG00000165591,FAAH2,40225.57831419636
ENSG00000102053,ZC3H12B,13528.468757168414
ENSG00000229807,XIST,13199.299273729488
ENSG00000225470,JPX,5354.364977152104
ENSG00000230590,FTX,5465.642103927927
ENSG00000198157,HMGN5,4097.916190485404
ENSG00000184788,SATL1,9791.184998186323
ENSG00000126733,DACH2,10079.99516711524
ENSG00000102271,KLHL4,3494.0729415676547
ENSG00000102290,PCDH11X,4292.711230306495
ENSG00000179083,FAM133A,5909.383347947278
ENSG00000147202,DIAPH2,10968.875197429872
ENSG00000165194,PCDH19,2726.3629436863166
ENSG00000166432,ZMAT1,2646.083858500608
ENSG00000189108,IL1RAPL2,
ENSG00000147234,FRMPD3,1368362.1410529732
ENSG00000102024,PLS3,5242.431769276262
ENSG00000125675,GRIA3,4505.887580834946
ENSG00000009694,TENM1,29385.235320348886
ENSG00000198689,SLC9A6,4118.662932816347
ENSG00000101977,MCF2,1733.9146091382713
ENSG00000203930,LINC00632,4051.593653725318
ENSG00000179542,SLITRK4,9916.113552693452
ENSG00000013619,MAMLD1,4369.539550847785
ENSG00000029993,HMGB3,5372.016841887304
ENSG00000011677,GABRA3,1533.543083153567
ENSG00000067842,ATP2B3,25752.239423688687
ENSG00000130822,PNCK,34710.48846763519
ENSG00000198910,L1CAM,5953.229218297158
ENSG00000130827,PLXNA3,4622.59421121389
ENSG00000185010,F8,13825.48416484697
ENSG00000180190,TDRP,4803.011737745889
ENSG00000198010,DLGAP2,3045.969764964474
ENSG00000183117,CSMD1,19120.499492545478
ENSG00000091879,ANGPT2,2963.547032538065
ENSG00000249898,MCPH1-AS1,2558.565639362623
ENSG00000215374,FAM66E,1500.337042456866
ENSG00000253230,MIR124-1HG,4051.5956984850604
ENSG00000175806,MSRA,4582.109491659499
ENSG00000079459,FDFT1,6159.7005272712695
ENSG00000185053,SGCZ,4711.3998613467365
ENSG00000129422,MTUS1,14610.809769114318
ENSG00000156011,PSD3,5291.859574642061
ENSG00000147408,CSGALNACT1,22666.834259571337
ENSG00000175445,LPL,2985.608796658446
ENSG00000168546,GFRA2,8538.777586507063
ENSG00000158806,NPM2,1823.2133643034563
ENSG00000158856,DMTN,4487.290476647018
ENSG00000197181,PIWIL2,6511.056206556689
ENSG00000159167,STC1,3939.29691826547
ENSG00000042980,ADAM28,10891.919512384764
ENSG00000104722,NEFM,5558.437562226517
ENSG00000277586,NEFL,6800.782746920928
ENSG00000015592,STMN4,6618.1197608120565
ENSG00000120899,PTK2B,11670.090508452215
ENSG00000120885,CLU,3514.0099162936076
ENSG00000171320,ESCO2,1713848.2960710162
ENSG00000168078,,121354.12408119361
ENSG00000168081,PNOC,2339074.0431327657
ENSG00000120875,DUSP4,4207.994261861166
ENSG00000157168,NRG1,8568.074333564644
ENSG00000156687,UNC5D,4629.029878656609
ENSG00000165046,LETM2,8273.39871521168
ENSG00000104332,SFRP1,4410.709177829674
ENSG00000029534,ANK1,7704.535138774455
ENSG00000104368,PLAT,850.8014593054712
ENSG00000104738,MCM4,5601.305199282976
ENSG00000147481,SNTG1,3744.2504153836626
ENSG00000147488,ST18,2274.2073974724253
ENSG00000147509,RGS20,4624.824252836719
ENSG00000206579,XKR4,3382.4152873842477
ENSG00000254087,LYN,3879.4519390540545
ENSG00000181195,PENK,3726.522981574087
ENSG00000253301,LINC01606,1786.4853024035774
ENSG00000251396,LINC01301,68469.0914086466
ENSG00000171316,CHD7,4449.709020153043
ENSG00000185942,NKAIN3,4598.0415786174735
ENSG00000254377,MIR124-2HG,5254.546230470497
ENSG00000066777,ARFGEF1,4510.210524193844
ENSG00000046889,PREX2,21453.49173474373
ENSG00000165084,C8orf34,7254.017613982707
ENSG00000137573,SULF1,291885.0815296843
ENSG00000091656,ZFHX4,6068.693698019012
ENSG00000104432,IL7,21674.280961739147
ENSG00000104435,STMN2,38959.02371493809
ENSG00000164684,ZNF704,5513.668073455016
ENSG00000076641,PAG1,4888.934292895979
ENSG00000164687,FABP5,7710.97560654806
ENSG00000147588,PMP2,1313421.3198486401
ENSG00000184672,RALYL,4478.092408452582
ENSG00000104267,CA2,4104.726360991616
ENSG00000253553,,58300.67491462353
ENSG00000123119,NECAB1,11821.486963093732
ENSG00000147606,SLC26A7,3503.968389569896
ENSG00000253901,,
ENSG00000079102,RUNX1T1,6731.244929212079
ENSG00000132554,RGS22,10549.39371853914
ENSG00000104450,SPAG1,4521.870973155165
ENSG00000104490,NCALD,5457.32973238604
ENSG00000176406,RIMS2,4582.6801772559875
ENSG00000169946,ZFPM2,33473.44187906402
ENSG00000154188,ANGPT1,64103493.67035755
ENSG00000147655,RSPO2,3001069.2598806187
ENSG00000147642,SYBU,2757.028741308404
ENSG00000164796,CSMD3,9095.750485861206
ENSG00000164754,RAD21,5489.776252745954
ENSG00000177570,SAMD12,6716.050221923327
ENSG00000253972,MAL2-AS1,
ENSG00000170961,HAS2,1939.3850178828454
ENSG00000156802,ATAD2,3025.663128280454
ENSG00000156804,FBXO32,3584.04226292705
ENSG00000104549,SQLE,6379.123886693883
ENSG00000168672,LRATD2,21563.63952324319
ENSG00000155897,ADCY8,13800.910470770006
ENSG00000184156,KCNQ3,3809.878453366307
ENSG00000155926,SLA,13063.745946188466
ENSG00000104419,NDRG1,4249.029582682284
ENSG00000008513,ST3GAL1,4574.672550157497
ENSG00000131773,KHDRBS3,3606.2572476097894
ENSG00000253288,,
ENSG00000147724,FAM135B,1732244.4566311517
ENSG00000169427,KCNK9,2501.0144509971474
ENSG00000105339,DENND3,7029.725421301128
ENSG00000022567,SLC45A4,15392.403869072905
ENSG00000181790,ADGRB1,4810.268567637142
ENSG00000198576,ARC,6821.009828278098
ENSG00000185189,NRBP2,4660.738998655505
ENSG00000178209,PLEC,5620.3203116149925
ENSG00000179832,MROH1,5297.33542553711
ENSG00000147799,ARHGAP39,2580.9485847693077
ENSG00000107099,DOCK8,
ENSG00000107104,KANK1,3877.886961031268
ENSG00000080503,SMARCA2,3795.4487089536347
ENSG00000236404,VLDLR-AS1,3278.0745861571127
ENSG00000147852,VLDLR,3465.0219902327735
ENSG00000080608,PUM3,3960.0959766243245
ENSG00000107249,GLIS3,20990.28129267175
ENSG00000106688,SLC1A1,3175.274048472736
ENSG00000106686,SPATA6L,3211.872445706991
ENSG00000153707,PTPRD,7171.746852513891
ENSG00000234021,,4850.162769684782
ENSG00000147862,NFIB,17416.063878566325
ENSG00000155158,TTC39B,70386.61625112302
ENSG00000164989,CCDC171,4473.355086414781
ENSG00000178031,ADAMTSL1,916.7798911686053
ENSG00000177076,ACER2,35133.35916299886
ENSG00000155886,SLC24A2,1658.5749047713782
ENSG00000107105,ELAVL2,4071.9719377012175
ENSG00000120162,MOB3B,2113.3980808578563
ENSG00000174482,LINGO2,263620.0630150501
ENSG00000198467,TPM2,4563.585475138281
ENSG00000227388,,24324.677563994675
ENSG00000122707,RECK,4876.790242978365
ENSG00000106714,CNTNAP3,1195.8538037672768
ENSG00000154529,CNTNAP3B,3405.8905404945876
ENSG00000238113,LINC01410,2152.725347013611
ENSG00000172014,ANKRD20A4P,19246.91222959097
ENSG00000107242,PIP5K1B,199821415.22814327
ENSG00000135063,ENTREP1,4018590.9248775034
ENSG00000083067,TRPM3,9986.314142541387
ENSG00000119125,GDA,201971.24488063817
ENSG00000135046,ANXA1,
ENSG00000198963,RORB,3324.001087457781
ENSG00000099139,PCSK5,2068.982076659853
ENSG00000148019,CEP78,4342.252975726913
ENSG00000135069,PSAT1,4886.962293808785
ENSG00000106829,TLE4,4540.1447643678275
ENSG00000172159,FRMD3,4377.352153117954
ENSG00000235298,HNRNPK-AS1,10733.714525663052
ENSG00000148053,NTRK2,5816.13924021372
ENSG00000135049,AGTPBP1,5368.26631077167
ENSG00000123975,CKS2,4676.192119922033
ENSG00000130222,GADD45G,5254.0819819304215
ENSG00000165023,DIRAS2,1242.7546847012031
ENSG00000106819,ASPN,2609837.079819308
ENSG00000106823,ECM2,22248541.875407558
ENSG00000197816,CCDC180,5097.7715483811135
ENSG00000136938,ANP32B,4534.321650430209
ENSG00000106789,CORO2A,4487.054385249681
ENSG00000095383,TBC1D2,2899.8497516929083
ENSG00000136928,GABBR2,3954.079250498104
ENSG00000204291,COL15A1,1248.5799393725947
ENSG00000198785,GRIN3A,1397.9131906030839
ENSG00000136824,SMC2,3406.7746299217583
ENSG00000165029,ABCA1,4049.612468830762
ENSG00000070214,SLC44A1,4483.559280262558
ENSG00000230782,LOC340512,27191.248556025268
ENSG00000106771,TMEM245,4057.2746387721713
ENSG00000260230,FRRS1L,4481.248887380514
ENSG00000095203,EPB41L4B,1496398.9108158401
ENSG00000165124,SVEP1,2433.1977226138874
ENSG00000041982,TNC,3942.8595798268175
ENSG00000182752,PAPPA,15542.574276580057
ENSG00000078725,BRINP1,5189.916183873994
ENSG00000056558,TRAF1,15793.908524034132
ENSG00000148175,STOM,4501.848618259739
ENSG00000106852,LHX6,2695.600544157938
ENSG00000148204,CRB2,12007.469279398196
ENSG00000173611,SCAI,4208.659441669974
ENSG00000044574,HSPA5,4931.979899511222
ENSG00000136828,RALGPS1,5044.944028287928
ENSG00000246851,,4313.242149498592
ENSG00000130714,POMT1,5937.546145378011
ENSG00000165699,TSC1,3606.384419323816
ENSG00000160323,ADAMTS13,18350.513021759787
ENSG00000107331,ABCA2,5146.641335426157
ENSG00000176884,GRIN1,3785.239083841402
ENSG00000188229,TUBB4B,6081.946166070035
ENSG00000187609,EXD3,3821.3990227307986
ENSG00000165802,NSMF,4826.284475849092
ENSG00000148408,CACNA1B,3617.854976850058
ENSG00000182272,B4GALNT4,5600.200483581527
ENSG00000177595,PIDD1,12002.681451405877
ENSG00000110651,CD81,6149.824833306718
ENSG00000132274,TRIM22,5603.765477806279
ENSG00000166405,RIC3,3101.269366876018
ENSG00000175352,NRIP3,4210.697804538613
ENSG00000175356,SCUBE2,40239872.729459085
ENSG00000148926,ADM,
ENSG00000110328,GALNT18,1599.897444239026
ENSG00000133816,MICAL2,412488.6786496149
ENSG00000262655,SPON1,9882.836174485528
ENSG00000110693,SOX6,1655.6213129661842
ENSG00000006071,ABCC8,5072.201747104208
ENSG00000134333,LDHA,5104.57733846184
ENSG00000110786,PTPN5,3612.1020345562265
ENSG00000166833,NAV2,5974.859246456646
ENSG00000165973,NELL1,4356.31298677046
ENSG00000091664,SLC17A6,2895.659035566475
ENSG00000187398,LUZP2,22491.794457533084
ENSG00000134343,ANO3,2706.7865552882154
ENSG00000129151,BBOX1,
ENSG00000205213,LGR4,3363.151653871389
ENSG00000245573,BDNF-AS,5296.263664712781
ENSG00000228061,,25055637.590208218
ENSG00000007372,PAX6,4766.218562399135
ENSG00000049449,RCN1,3305.7531868211386
ENSG00000110427,KIAA1549L,4380.602012161668
