gene,symbol,score
ENSG00000158710,TAGLN2,4641.844869375871
ENSG00000018625,ATP1A2,7339.809614698445
ENSG00000162734,PEA15,3391.1311610296243
ENSG00000171786,NHLH1,5748.429680953965
ENSG00000143228,NUF2,5752.402722031949
ENSG00000143171,RXRG,
ENSG00000188859,FAM78B,4076.2609198714404
ENSG00000143153,ATP1B1,3799.8373051580998
ENSG00000197959,DNM3,4200.609209308332
ENSG00000203739,PRDX6-AS1,1222.673733833841
ENSG00000152061,RABGAP1L,2664.5471321895143
ENSG00000116147,TNR,5734.269682109217
ENSG00000227740,LINC02803,5254.165959690832
ENSG00000116183,PAPPA2,809.7374942042566
ENSG00000198797,BRINP2,6797.438140253864
ENSG00000075391,RASAL2,3919.643084027866
ENSG00000121454,LHX4,6459.772756507684
ENSG00000243155,,5387.302432787677
ENSG00000198216,CACNA1E,4715.289817448372
ENSG00000143333,RGS16,27200.847707099532
ENSG00000198756,COLGALT2,12130.91003257804
ENSG00000116406,EDEM3,4639.334887433345
ENSG00000116679,IVNS1ABP,5363.274681147593
ENSG00000229739,PDC-AS1,11845.86127776333
ENSG00000162670,BRINP3,2995545.72879283
ENSG00000253148,RGS21,8671.817249937456
ENSG00000162630,B3GALT2,3849.746240501674
ENSG00000227240,,11750.827152629008
ENSG00000162687,KCNT2,9607.840828954793
ENSG00000066279,ASPM,2473.361560142222
ENSG00000081237,PTPRC,
ENSG00000118193,KIF14,7046.706682304892
ENSG00000077152,UBE2T,4269.253944955166
ENSG00000143847,PPFIA4,1797.0643378960829
ENSG00000159388,BTG2,4032.2170778122872
ENSG00000058668,ATP2B4,3275.8286572392085
ENSG00000143850,PLEKHA6,2452.8793588140998
ENSG00000163531,NFASC,4347.898739625323
ENSG00000184144,CNTN2,4680.222105135456
ENSG00000162873,KLHDC8A,2802.325194487786
ENSG00000266028,SRGAP2,5924.54504149502
ENSG00000076356,PLXNA2,7145.63196414987
ENSG00000143469,SYT14,4549.851590355494
ENSG00000082512,TRAF5,12354.017460626563
ENSG00000117650,NEK2,6993.056302208161
ENSG00000162772,ATF3,126299.74012189831
ENSG00000117724,CENPF,3897.1694221592593
ENSG00000092969,TGFB2,7145.438366732531
ENSG00000162817,C1orf115,4363.801504904946
ENSG00000203685,STUM,5005.706621796938
ENSG00000143801,PSEN2,4530.080039162579
ENSG00000143776,CDC42BPA,5509.751936775223
ENSG00000177614,PGBD5,5270.963311160103
ENSG00000119283,TRIM67,11956.84346315311
ENSG00000162946,DISC1,2231.95028068116
ENSG00000116991,SIPA1L2,6196.776436731412
ENSG00000135749,PCNX2,5727.685757517878
ENSG00000143674,MAP3K21,1499.1961854794529
ENSG00000135750,KCNK1,2615.0284201177574
ENSG00000059588,TARBP1,6422.5961567692975
ENSG00000162885,B3GALNT2,6024.604712412004
ENSG00000086619,ERO1B,2950.3842643566622
ENSG00000116977,LGALS8,3872.1041133364
ENSG00000077522,ACTN2,2577.1724082318337
ENSG00000116984,MTR,2972.1421399137694
ENSG00000198626,RYR2,4347.623592083435
ENSG00000133019,CHRM3,925.2046915159649
ENSG00000155816,FMN2,3614.796333956291
ENSG00000180875,GREM2,2841.7239863105005
ENSG00000226828,LINC02774,360241.1501567911
ENSG00000179456,ZBTB18,13686.195727273676
ENSG00000162849,KIF26B,4237.557149267169
ENSG00000162722,TRIM58,6250.697516508025
ENSG00000130508,PXDN,4033.7607975401615
ENSG00000186487,MYT1L,5605.694912074745
ENSG00000115738,ID2,5491.318375014654
ENSG00000162976,SLC66A3,3287.1221400413483
ENSG00000162981,LRATD1,4437.415341845709
ENSG00000197872,CYRIA,4261.124884516518
ENSG00000163032,VSNL1,4346.095123048927
ENSG00000119771,KLHL29,2632.883805457719
ENSG00000198399,ITSN2,3130.8874024561046
ENSG00000084710,EFR3B,3866.155740996363
ENSG00000115163,CENPA,683.4056918751749
ENSG00000226833,PPP1CB-DT,466270.59336672776
ENSG00000115295,CLIP4,4599.741709519199
ENSG00000171094,ALK,1157808570.8723383
ENSG00000049323,LTBP1,10375.55457049563
ENSG00000227028,SLC8A1-AS1,3987.358560659702
ENSG00000183023,SLC8A1,4639.6243612849385
ENSG00000152518,ZFP36L2,39118.21897830217
ENSG00000152527,PLEKHH2,11330.614233480279
ENSG00000138079,SLC3A1,1542.006498748382
ENSG00000171132,PRKCE,3323.252894359514
ENSG00000250116,RHOQ-AS1,
ENSG00000068724,TTC7A,5547.788343718748
ENSG00000184261,KCNK12,4825.636424222647
ENSG00000282890,,885908756.4223251
ENSG00000179915,NRXN1,9666.873112057161
ENSG00000115306,SPTBN1,5615.311135962568
ENSG00000214595,EML6,5606.398751950608
ENSG00000240401,,4316.086529023262
ENSG00000115355,CCDC88A,6702.998306038807
ENSG00000055813,CCDC85A,7044.77532693545
ENSG00000028116,VRK2,2717.452086910793
ENSG00000233723,LINC01793,4323.501862660816
ENSG00000119866,BCL11A,10128.428540369317
ENSG00000162927,PUS10,2794.1042221924563
ENSG00000115902,SLC1A4,2692.7690943750554
ENSG00000115977,AAK1,5181.305893259018
ENSG00000116001,TIA1,4852.505966615749
ENSG00000116005,PCYOX1,4655.867143002843
ENSG00000163013,FBXO41,6531.732768882011
ENSG00000135622,SEMA4F,3601.277471510366
ENSG00000115353,TACR1,4643.016946859877
ENSG00000176204,LRRTM4,3689.8025590764514
ENSG00000066032,CTNNA2,4633.552002284974
ENSG00000162951,LRRTM1,7015.180362327572
ENSG00000034510,TMSB10,34494.85576053147
ENSG00000068615,REEP1,5108.934212418291
ENSG00000174501,ANKRD36C,4996.437355733568
ENSG00000135976,ANKRD36,3613.1934635458547
ENSG00000196912,ANKRD36B,4440.4615436548875
ENSG00000144191,CNGA3,12205.44707363995
ENSG00000040933,INPP4A,4135.840412728984
ENSG00000071073,MGAT4A,2669.373784530924
ENSG00000158417,EIF5B,5124.598594967306
ENSG00000144218,AFF3,5243.364052620962
ENSG00000170500,LONRF2,4416.4919296077305
ENSG00000170485,NPAS2,2554.739822533974
ENSG00000256637,LINC01965,4856.669989244714
ENSG00000235597,LINC01102,4378.333655986226
ENSG00000234781,LINC01103,143559.2634179726
ENSG00000144057,ST6GAL2,4892.65337914691
ENSG00000169679,BUB1,15332.344370750727
ENSG00000172965,MIR4435-2HG,63709505.72908362
ENSG00000144161,ZC3H8,3688.9848782706385
ENSG00000188177,ZC3H6,4953.1800671265255
ENSG00000169607,CKAP2L,17157.81722822274
ENSG00000175497,DPP10,2919.13136826675
ENSG00000155368,DBI,3834.15870835148
ENSG00000155052,CNTNAP5,5483.060689350199
ENSG00000136717,BIN1,5192.184075832105
ENSG00000186684,CYP27C1,16738.335135998514
ENSG00000136002,ARHGEF4,6955.631786224286
ENSG00000163046,ANKRD30BL,14440.656985930491
ENSG00000176771,NCKAP5,4331.256800623086
ENSG00000152128,TMEM163,3408.460386661228
ENSG00000048991,R3HDM1,4509.974792582159
ENSG00000144229,THSD7B,115476618.5912527
ENSG00000150540,HNMT,5178.169810243814
ENSG00000168702,LRP1B,1300.6718964551842
ENSG00000075884,ARHGAP15,730.4273555078935
ENSG00000232377,GTDC1-AS1,116530.51365179365
ENSG00000169554,ZEB2,6426.963188198615
ENSG00000231079,KIF5C-AS1,14276.33293273408
ENSG00000115963,RND3,5104.978698731815
ENSG00000182389,CACNB4,5034.603309326787
ENSG00000162989,KCNJ3,5683.873738861083
ENSG00000226383,LINC01876,297254.9891770425
ENSG00000153234,NR4A2,5514.528236300801
ENSG00000123612,ACVR1C,2549.8455151225235
ENSG00000153237,CCDC148,5289.576830192742
ENSG00000144283,PKP4,4260.880314873291
ENSG00000223642,,3682.990758221678
ENSG00000226266,,5852.417704926715
ENSG00000153250,RBMS1,13927.908257853458
ENSG00000144290,SLC4A10,3741.0041272087874
ENSG00000237750,KCNH7-AS1,1567.5946030398395
ENSG00000115290,GRB14,12078.81101998003
ENSG00000153253,SCN3A,5251.5903247288215
ENSG00000136531,SCN2A,5606.373562599587
ENSG00000178662,CSRNP3,4438.49261947317
ENSG00000115339,GALNT3,18328.07474131302
ENSG00000144285,SCN1A,5598.350142847229
ENSG00000169432,SCN9A,5002.737559332425
ENSG00000128683,GAD1,31682.36320560246
ENSG00000144355,DLX1,15358.141524792063
ENSG00000091409,ITGA6,4402.243267496669
ENSG00000144354,CDCA7,14167.869684974252
ENSG00000217236,SP9,4876.971728739655
ENSG00000163328,GPR155,6278.912998465864
ENSG00000079156,OSBPL6,4055.2639082488477
ENSG00000237298,TTN-AS1,3580.512573859285
ENSG00000155657,TTN,5377.081665796486
ENSG00000144331,ZNF385B,12066.099864506466
ENSG00000115252,PDE1A,4103.652705541277
ENSG00000077232,DNAJC10,3413.3944858272316
ENSG00000162998,FRZB,4347.5288149067055
ENSG00000170396,ZNF804A,4507.636128929175
ENSG00000188738,FSIP2,6308.325328051294
ENSG00000227227,,
ENSG00000003436,TFPI,261731.34049023743
ENSG00000144366,GULP1,14303.28160057888
ENSG00000187699,AKAP19,1399.513962900453
ENSG00000144339,TMEFF2,2038.7907432746433
ENSG00000118997,DNAH7,2885.9534681503865
ENSG00000138411,HECW2,5294.063513933057
ENSG00000197121,PGAP1,4422.952620284352
ENSG00000065413,ANKRD44,4655.633458289337
ENSG00000119042,SATB2,11447.87456595877
ENSG00000257045,,4195.9801613021655
ENSG00000163535,SGO2,5078.536525953362
ENSG00000155744,HYCC2,4385.6618594797765
ENSG00000163596,ICA1L,4958.323607489241
ENSG00000116117,PARD3B,20146.44582027283
ENSG00000118257,NRP2,9879.492704630966
ENSG00000114948,ADAM23,5079.677846275731
ENSG00000144406,UNC80,9332.818772237193
ENSG00000178568,ERBB4,4221.2633256650415
ENSG00000174453,VWC2L,
ENSG00000115414,FN1,2209.1225335728795
ENSG00000197756,RPL37A,31822.649960102844
ENSG00000115457,IGFBP2,8961.175739482103
ENSG00000115461,IGFBP5,2470.0131308948776
ENSG00000163482,STK36,5416.43080692288
ENSG00000054356,PTPRN,3474.3211498204596
ENSG00000114923,SLC4A3,4182.578148925198
ENSG00000116106,EPHA4,5104.908619856909
ENSG00000171951,SCG2,3304.0810535087116
ENSG00000135919,SERPINE2,5093.435431699465
ENSG00000144460,NYAP2,5048.554793943877
ENSG00000153820,SPHKAP,2955.2157707844717
ENSG00000187957,DNER,4961.465106301558
ENSG00000135916,ITM2C,2135.3600286843393
ENSG00000204128,C2orf72,7000.3179736756265
ENSG00000066248,NGEF,2338.3998362003854
ENSG00000188042,ARL4C,5437.312007946485
ENSG00000157985,AGAP1,3792.571053402741
ENSG00000144476,ACKR3,5650.740726338125
ENSG00000132329,RAMP1,268089.868382754
ENSG00000144485,HES6,8364.35042070317
ENSG00000063660,GPC1,5092.677006181293
ENSG00000130294,KIF1A,5631.370172358279
ENSG00000134121,CHL1,6912.561245609349
ENSG00000134115,CNTN6,117907.75376804883
ENSG00000144619,CNTN4,6402.379541830547
ENSG00000150995,ITPR1,4680.915183185161
ENSG00000233912,,
ENSG00000189229,LOC105376944,333.3486662975909
ENSG00000196277,GRM7,4743.5446798944195
ENSG00000157087,ATP2B2,4690.935530769685
ENSG00000157103,SLC6A1,9407.16730283841
ENSG00000196639,HRH1,
ENSG00000157152,SYN2,4011.7393647549434
ENSG00000144711,IQSEC1,3516.8737071273854
ENSG00000144596,GRIP2,2251.6998238211154
ENSG00000131370,SH3BP5,6000.588565842824
ENSG00000206560,ANKRD28,3387.296708754392
ENSG00000129810,SGO1,27070.211000017112
ENSG00000151789,ZNF385D,4924.377439167648
