gene,symbol,score
ENSG00000145808,ADAMTS19,1594.1832804261737
ENSG00000164398,ACSL6,8977.127347421001
ENSG00000125347,IRF1,4258.6476392940585
ENSG00000272772,,
ENSG00000113648,MACROH2A1,3608.869416263247
ENSG00000181965,NEUROG1,23416.91143673125
ENSG00000145824,CXCL14,17651.64178567326
ENSG00000145832,SLC25A48,
ENSG00000120708,TGFBI,
ENSG00000113658,SMAD5,4635.478962872156
ENSG00000152377,SPOCK1,3584.1694577374205
ENSG00000112984,KIF20A,1896.323042475008
ENSG00000158402,CDC25C,
ENSG00000120738,EGR1,4969.4564501746645
ENSG00000171604,CXXC5,6346.49079875904
ENSG00000081818,PCDHB4,5337.097154543708
ENSG00000177839,PCDHB9,3453.6698474792793
ENSG00000120324,PCDHB10,5316.353511111993
ENSG00000253485,PCDHGA5,4500.044411685382
ENSG00000113578,FGF1,
ENSG00000183775,KCTD16,7879.426924850478
ENSG00000169252,ADRB2,
ENSG00000182578,CSF1R,1114987.54100417
ENSG00000019582,CD74,5881.079570432963
ENSG00000211445,GPX3,12728.779050640826
ENSG00000197043,ANXA6,3415.8832339862506
ENSG00000198624,CCDC69,676.03924676686
ENSG00000113140,SPARC,3350.7505213079216
ENSG00000249484,LINC01470,
ENSG00000155511,GRIA1,4215.744855117269
ENSG00000170624,SGCD,12754.92566425505
ENSG00000253311,LINC01847,
ENSG00000164611,PTTG1,9710.188868163077
ENSG00000145864,GABRB2,3587.5558163652495
ENSG00000022355,GABRA1,265935.4915835871
ENSG00000170584,NUDCD2,5476.173062403773
ENSG00000072571,HMMR,1467.941862678627
ENSG00000038274,MAT2B,4274.317877211807
ENSG00000145934,TENM2,5833.366759228941
ENSG00000184347,SLIT3,
ENSG00000040275,SPDL1,4890.596975901458
ENSG00000134516,DOCK2,9616.70189424628
ENSG00000182132,KCNIP1,7355.22075411145
ENSG00000164438,TLX3,
ENSG00000214357,NEURL1B,7465.1771690945325
ENSG00000120129,DUSP1,2860.5507549302974
ENSG00000120149,MSX2,
ENSG00000145920,CPLX2,4725.659157728894
ENSG00000182230,,
ENSG00000213347,MXD3,6948.361473038538
ENSG00000249849,,
ENSG00000197451,HNRNPAB,5074.386563543364
ENSG00000146054,TRIM7,172694.54583765488
ENSG00000054598,FOXC1,63527947.05591759
ENSG00000124570,SERPINB6,4723.356023995218
ENSG00000137267,TUBB2A,6351.005780175762
ENSG00000198721,ECI2,3566.972319144078
ENSG00000124785,NRN1,3933.4448641869235
ENSG00000238221,,2097.7971842626316
ENSG00000197977,ELOVL2,5359.321617124888
ENSG00000050393,MCUR1,4713.770186016441
ENSG00000137198,GMPR,
ENSG00000124795,DEK,4545.017099535112
ENSG00000172201,ID4,4422.200359739474
ENSG00000112242,E2F3,5324.891015129696
ENSG00000112312,GMNN,3976.457962413085
ENSG00000111913,RIPOR2,13586.621157709924
ENSG00000079691,CARMIL1,11459.749411804074
ENSG00000079689,SCGN,33893.91510767822
ENSG00000124610,H1-1,4703.85346086477
ENSG00000274267,,220831.2728579267
ENSG00000187837,H1-2,4529.436057921715
ENSG00000197061,H4C3,4332.285849406551
ENSG00000187475,H1-6,
ENSG00000180573,H2AC6,6086.685374810421
ENSG00000168298,H1-4,3559.9705048711717
ENSG00000282988,,2164.2015323243313
ENSG00000124575,H1-3,6474.869455506644
ENSG00000277775,H3C7,71444.5142252135
ENSG00000275713,H2BC9,18395.59213623184
ENSG00000273983,H3C8,2842.361519728033
ENSG00000158406,H4C8,1206.9204685984096
ENSG00000124557,BTN1A1,
ENSG00000124635,H2BC11,20896.735744071557
ENSG00000196787,H2AC11,8008.918831242741
ENSG00000274997,H2AC12,5553.666131141152
ENSG00000276903,H2AC16,16862.57752010313
ENSG00000184357,H1-5,4537.359178129675
ENSG00000206503,HLA-A,3545.26431054828
ENSG00000204625,HCG9,
ENSG00000204592,HLA-E,43835.90108158149
ENSG00000196230,TUBB,8794.224999524826
ENSG00000137331,IER3,5315.794597872104
ENSG00000137310,TCF19,5901.2833172773635
ENSG00000204525,HLA-C,2563.1995245408802
ENSG00000234745,HLA-B,6098.84708875773
ENSG00000232810,TNF,
ENSG00000204472,AIF1,2009.6398356344148
ENSG00000213719,CLIC1,4232.533274565006
ENSG00000204389,HSPA1A,5693.234251058304
ENSG00000204388,HSPA1B,2915.6573169857124
ENSG00000204287,HLA-DRA,49720.384504254864
ENSG00000240065,PSMB9,
ENSG00000237649,KIFC1,196824.5208768822
ENSG00000137288,UQCC2,3648.5594995725496
ENSG00000124762,CDKN1A,4483.980359315157
ENSG00000137193,PIM1,5434.964863273899
ENSG00000112139,MDGA1,6091.01425616781
ENSG00000124767,GLO1,4746.694651876917
ENSG00000146122,DAAM2,2357.71262821312
ENSG00000112559,MDFI,8715.198074537666
ENSG00000096088,PGC,
ENSG00000112667,DNPH1,3669.0552834412347
ENSG00000112715,VEGFA,4830.972000200949
ENSG00000244694,PTCHD4,
ENSG00000031691,CENPQ,6751.288995697674
ENSG00000112077,RHAG,55565.21895050122
ENSG00000226733,LOC100505985,5858.097165323425
ENSG00000008197,TFAP2D,638.6531742264663
ENSG00000112118,MCM3,7153.978520077128
ENSG00000170915,PAQR8,2429.2770869747683
ENSG00000151914,DST,3702.5990914341273
ENSG00000112280,COL9A1,3783.7341383593302
ENSG00000112309,B3GAT2,3409.8799878101345
ENSG00000119900,OGFRL1,4812.411877859928
ENSG00000111799,COL12A1,2740.9343795789805
ENSG00000118407,FILIP1,3864.3267813379134
ENSG00000196586,MYO6,3875.1812026002467
ENSG00000146247,PHIP,3071.3345586142777
ENSG00000118418,HMGN3,4380.267618354973
ENSG00000112742,TTK,20974.65436539873
ENSG00000065833,ME1,7316.601613569337
ENSG00000146250,PRSS35,56438.99108857354
ENSG00000146281,PM20D2,2812.540315650504
ENSG00000172461,FUT9,4278.557311324769
ENSG00000146263,MMS22L,2805.365889587052
ENSG00000271860,LOC101927314,2797.959804098397
ENSG00000112238,PRDM13,112681.4780739557
ENSG00000164418,GRIK2,446.15638164134236
ENSG00000057657,PRDM1,4338.070965796089
ENSG00000146285,SCML4,9995.51031763512
ENSG00000112333,NR2E1,5054.6683923976225
ENSG00000112335,SNX3,3244.4373306498132
ENSG00000146360,GPR6,46212.34340925025
ENSG00000009413,REV3L,4731.833059542151
ENSG00000112769,LAMA4,4543.492924481473
ENSG00000251258,RFPL4B,
ENSG00000196376,SLC35F1,6497.037504987555
ENSG00000152661,GJA1,3785.0004798524824
ENSG00000164434,FABP7,6155.799005762003
ENSG00000186439,TRDN,229160.78389166674
ENSG00000188580,NKAIN2,4268.774403734676
ENSG00000203760,CENPW,3373.1248715334164
ENSG00000146374,RSPO3,5134.708618242398
ENSG00000152894,PTPRK,5926.58337299272
ENSG00000118523,CCN2,11275.060919300673
ENSG00000079931,MOXD1,4203.262823402191
ENSG00000118513,MYB,4706.784876211344
ENSG00000135541,AHI1,6182.128536524966
ENSG00000260418,,83098.8012680639
ENSG00000135525,MAP7,24313.487778385075
ENSG00000197442,MAP3K5,5897280.254683572
ENSG00000118503,TNFAIP3,2415.8059214558757
ENSG00000112379,ARFGEF3,5634.5057299718355
ENSG00000112414,ADGRG6,1016.3875644880727
ENSG00000112419,PHACTR2,7938.667143882593
ENSG00000118495,PLAGL1,3750.897816443093
ENSG00000152818,UTRN,6477.500865268078
ENSG00000203727,SAMD5,25025.090709565105
ENSG00000111961,SASH1,7830.681727648452
ENSG00000131016,AKAP12,5243.854780187582
ENSG00000120262,CCDC170,
ENSG00000131018,SYNE1,4611.322115667025
ENSG00000112029,FBXO5,7864.4462509229315
ENSG00000078269,SYNJ2,8511.830182745607
ENSG00000164694,FNDC1,
ENSG00000120437,ACAT2,4438.031103238403
ENSG00000146477,SLC22A3,
ENSG00000112531,QKI,5017.36306170076
ENSG00000223414,,
ENSG00000198719,DLL1,4828.062588435188
ENSG00000225146,,
ENSG00000225968,ELFN1,2435.0389134238194
ENSG00000106003,LFNG,3640.615692279172
ENSG00000215018,COL28A1,362039.3651491238
ENSG00000106399,RPA3,4730.21250806206
ENSG00000106415,GLCCI1,5237.820734400075
ENSG00000122584,NXPH1,91922.56868827475
ENSG00000005108,THSD7A,5743.097739642449
ENSG00000122644,ARL4A,5182.339965591812
ENSG00000006468,ETV1,10548.245204525016
ENSG00000105855,ITGB8,4599.0331322291895
ENSG00000164651,SP8,19981.514443577897
ENSG00000164649,CDCA7L,5227.374139665308
ENSG00000136244,IL6,
ENSG00000136235,GPNMB,
ENSG00000122585,NPY,4304.450646494801
ENSG00000105926,PALS2,4490.141409364499
ENSG00000122566,HNRNPA2B1,6910.376947871463
ENSG00000005020,SKAP2,6345.556251196234
ENSG00000078399,HOXA9,
ENSG00000253293,HOXA10,
ENSG00000146592,CREB5,7769.560850200743
ENSG00000255690,TRIL,2967.7574435298498
ENSG00000272568,CPVL-AS2,10414.544642092913
ENSG00000136193,SCRN1,3726.112236457503
ENSG00000006625,GGCT,4764.385308943136
ENSG00000164600,NEUROD6,5865.109777962302
ENSG00000106341,PPP1R17,441.95345834128966
ENSG00000106355,LSM5,3513.6317623867435
ENSG00000122545,SEPTIN7,5782.143745795634
ENSG00000122547,EEPD1,5314.663174471165
ENSG00000011426,ANLN,4218.790451502807
ENSG00000106536,POU6F2,9789.254192885193
ENSG00000122641,INHBA,4449.911263271347
ENSG00000106571,GLI3,9778.228143830844
ENSG00000164543,STK17A,5155.068577875386
ENSG00000058404,CAMK2B,4746.488136158094
ENSG00000015520,NPC1L1,
ENSG00000196262,PPIA,5846.887894928088
ENSG00000105968,H2AZ2,4002.371839887823
ENSG00000164742,ADCY1,4479.657746515481
ENSG00000146674,IGFBP3,10210.077025574637
ENSG00000188730,VWC2,5831.891083855106
ENSG00000185811,IKZF1,
ENSG00000106078,COBL,3012732.8639448253
ENSG00000170419,VSTM2A,23273.066612990056
ENSG00000146648,EGFR,3040.669736623775
ENSG00000106211,HSPB1,4090.3904551048877
ENSG00000019991,HGF,
ENSG00000186472,PCLO,3981.2865803275695
ENSG00000170381,SEMA3E,4957.784280186669
ENSG00000198822,GRM3,5011.95157687351
ENSG00000006634,DBF4,3204.830012043102
ENSG00000075142,SRI,4549.45890880589
ENSG00000283267,FAM237B,88096.41652579985
ENSG00000105810,CDK6,3796.9718902215163
ENSG00000237819,CDK6-AS1,106964.30178529427
ENSG00000205413,SAMD9,6648.431396288906
ENSG00000188175,HEPACAM2,
ENSG00000127920,GNG11,5797.9400424394335
ENSG00000164692,COL1A2,422995.42467628745
ENSG00000242265,PEG10,4200.330015718092
ENSG00000236197,PPP1R9A-AS1,3331.587317539074
ENSG00000105854,PON2,5165.1697960033725
ENSG00000158560,DYNC1I1,4149.496222248899
ENSG00000231764,DLX6-AS1,7981.8956710801785
ENSG00000006377,DLX6,615178.5778379636
ENSG00000105880,DLX5,2148.8810971248236
ENSG00000106236,NPTX2,9940.332053892253
ENSG00000166508,MCM7,5354.99971323895
ENSG00000087077,TRIP6,8757.239293469325
ENSG00000169871,TRIM56,4527.730006924898
ENSG00000128606,LRRC17,3990.8904370137657
ENSG00000161048,NAPEPLD,3720.131883588946
ENSG00000189056,RELN,3041.9878056309763
ENSG00000008282,SYPL1,3182.9268407289583
ENSG00000172209,GPR22,4966.9317574715
ENSG00000091129,NRCAM,5702.106485227333
ENSG00000173114,LRRN3,3815.3850528896905
ENSG00000135272,MDFIC,44374.847489109525
ENSG00000105971,CAV2,45026.65305981831
ENSG00000105974,CAV1,371.08109642766743
ENSG00000106025,TSPAN12,901216.096835554
ENSG00000106034,CPED1,
ENSG00000002745,WNT16,
ENSG00000106278,PTPRZ1,5557.9997124046085
ENSG00000230316,FEZF1-AS1,
ENSG00000241324,,
ENSG00000224899,LINC02830,
ENSG00000106331,PAX4,
ENSG00000128595,CALU,5115.119919636011
ENSG00000165120,SSMEM1,859.2669864901591
ENSG00000106484,MEST,3807.3182221045163
ENSG00000221866,PLXNA4,4928.762644276337
ENSG00000122786,CALD1,5480.261431844363
ENSG00000105894,PTN,4482.963255490299
ENSG00000105939,ZC3HAV1,10031.899059937396
ENSG00000174469,CNTNAP2,5820.626083510519
ENSG00000106462,EZH2,3197.429960078574
ENSG00000106538,RARRES2,8567.103211738724
ENSG00000106615,RHEB,4273.163925119937
ENSG00000196584,XRCC2,8788.71219072457
ENSG00000220575,HTR5A-AS1,25105623.969477147
ENSG00000186480,INSIG1,3550.970780003315
ENSG00000146918,NCAPG2,4689.16600281313
ENSG00000106018,VIPR2,8902.366306797201
ENSG00000226179,LINC00685,6060.408390376851
ENSG00000002586,CD99,3185.459537489369
ENSG00000011201,ANOS1,32381.73825005702
ENSG00000101871,MID1,4745.0601471448335
ENSG00000205542,TMSB4X,8591.229354080171
ENSG00000046653,GPM6B,5154.40454448572
ENSG00000101958,GLRA2,2466.7328191451406
ENSG00000102054,RBBP7,4717.244219038013
ENSG00000233785,SAT1-DT,
ENSG00000130066,SAT1,4530.064701280761
ENSG00000004848,ARX,10921.911444857005
ENSG00000259849,VENTXP1,
ENSG00000147027,TMEM47,6039.429730399173
ENSG00000165168,CYBB,
ENSG00000147119,CHST7,6688.522364933165
ENSG00000102265,TIMP1,39521.020284658036
ENSG00000102145,GATA1,
ENSG00000102109,PCSK1N,5914.035034737993
ENSG00000072501,SMC1A,3808.98214305144
ENSG00000158578,ALAS2,968.6876801166194
ENSG00000147065,MSN,4361.814213145482
ENSG00000090889,KIF4A,4982.362000235438
ENSG00000130055,GDPD2,101485.15981159851
ENSG00000147168,IL2RG,
ENSG00000186871,ERCC6L,3873.917099469784
ENSG00000229807,XIST,3574.9692295817044
ENSG00000102158,MAGT1,6560.1104870011695
ENSG00000078596,ITM2A,2591.7916236082874
ENSG00000198157,HMGN5,5660.796299332124
ENSG00000131171,SH3BGRL,5560.781046656502
ENSG00000102271,KLHL4,9361.638871576806
ENSG00000102290,PCDH11X,3303.668692877208
ENSG00000165194,PCDH19,9406.716807041104
ENSG00000010671,BTK,
ENSG00000166432,ZMAT1,6331.195859935629
ENSG00000197565,COL4A6,7102.769403151989
ENSG00000188153,COL4A5,54295.858007281444
ENSG00000176076,KCNE5,12413.636013797352
ENSG00000241743,XACT,
ENSG00000147246,HTR2C,
ENSG00000123496,IL13RA2,266238.9590499045
ENSG00000102024,PLS3,11590.770170508595
ENSG00000005022,SLC25A5,4937.05794876248
ENSG00000260585,,
ENSG00000009694,TENM1,6004.370564522502
ENSG00000122122,SASH3,
ENSG00000147256,ARHGAP36,
ENSG00000076716,GPC4,432.15562892461
ENSG00000147257,GPC3,6977.059250273191
ENSG00000022267,FHL1,4474.650130890972
ENSG00000129680,MAP7D3,20252.637424943394
ENSG00000129675,ARHGEF6,8233.671036831518
ENSG00000134595,SOX3,3968.511150171615
ENSG00000155495,MAGEC1,
ENSG00000185985,SLITRK2,2674.7332258301185
ENSG00000176988,FMR1NB,15510.02753667359
ENSG00000029993,HMGB3,5133.076993903272
ENSG00000182492,BGN,
ENSG00000130822,PNCK,1906.1476871275472
ENSG00000007350,TKTL1,853.2839589044046
ENSG00000196924,FLNA,4904.52703971612
ENSG00000160219,GAB3,
ENSG00000198010,DLGAP2,3091.2077853569517
ENSG00000183117,CSMD1,8180.599697869768
ENSG00000279949,,
ENSG00000175806,MSRA,3544.388048843013
ENSG00000079459,FDFT1,4857.07262275337
ENSG00000164741,DLC1,3821.2844126310633
ENSG00000156006,NAT2,
ENSG00000156011,PSD3,4428.833499381338
ENSG00000147408,CSGALNACT1,6302.455726607022
ENSG00000175445,LPL,3879.2752214729803
ENSG00000158815,FGF17,4936.76279027933
ENSG00000168476,REEP4,6363.978865934286
ENSG00000179388,EGR3,2006.7240437037037
ENSG00000147454,SLC25A37,6345.437542965334
ENSG00000253643,ADAM7-AS2,
ENSG00000104722,NEFM,3066.11515788433
ENSG00000277586,NEFL,6630.327790077959
ENSG00000184661,CDCA2,22313.644857567746
ENSG00000221818,EBF2,
ENSG00000015592,STMN4,4907.685144606389
ENSG00000120885,CLU,4597.590263392579
ENSG00000168077,SCARA3,4910.398004657233
ENSG00000171320,ESCO2,17381.754342567143
ENSG00000168078,,21789.7544315741
ENSG00000120875,DUSP4,4286.904867502962
ENSG00000254109,RBPMS-AS1,2681.950239808349
ENSG00000133863,TEX15,147432.0385426857
ENSG00000157168,NRG1,4367.8570129206455
ENSG00000253181,,
ENSG00000077782,FGFR1,4043.5680230791654
ENSG00000147526,TACC1,2222.3499685867578
ENSG00000104332,SFRP1,4107.596044757233
ENSG00000147536,GINS4,4470.769872012522
ENSG00000104368,PLAT,4280.852427196789
ENSG00000221869,CEBPD,9137.947841637535
ENSG00000253729,PRKDC,3486.0370641553795
ENSG00000104738,MCM4,5044.734676450441
ENSG00000147481,SNTG1,3854.8046797099887
ENSG00000147509,RGS20,1668.414321475951
ENSG00000206579,XKR4,2598.181797915474
ENSG00000254087,LYN,14910.343501742187
ENSG00000181195,PENK,5398.326846753672
ENSG00000171316,CHD7,5470.183830135292
ENSG00000254222,,
ENSG00000198363,ASPH,3498.3819432486994
ENSG00000185942,NKAIN3,3832.6055847129287
ENSG00000137563,GGH,4227.705729874219
ENSG00000253762,,
ENSG00000254377,MIR124-2HG,3845.9584399586106
ENSG00000180828,BHLHE22,5949.274910445501
ENSG00000254081,LINC01299,
ENSG00000147571,CRH,1335.579482981576
ENSG00000185697,MYBL1,8862.365462656364
ENSG00000104205,SGK3,7486.396277808244
ENSG00000046889,PREX2,6282.4482758476925
ENSG00000253967,LINC03020,
ENSG00000091656,ZFHX4,2481.0907548634773
ENSG00000104435,STMN2,8940.98115285321
ENSG00000164683,HEY1,5881.844112321845
ENSG00000076641,PAG1,4939.321340990074
ENSG00000164687,FABP5,4549.745131669728
ENSG00000147588,PMP2,12605.901898605076
ENSG00000133739,LRRCC1,5179.943007537227
ENSG00000164879,CA3,4457.810205506322
ENSG00000104267,CA2,2581.4301275307157
ENSG00000123119,NECAB1,3404.8721915758883
ENSG00000253901,,
ENSG00000079102,RUNX1T1,4123.603491947625
ENSG00000253585,,
ENSG00000164949,GEM,95362.90290168859
ENSG00000175305,CCNE2,1939.2785904087611
ENSG00000156466,GDF6,
ENSG00000254224,UQCRB-AS1,
ENSG00000169439,SDC2,3139.9874147008386
ENSG00000104341,LAPTM4B,4917.7108732039715
ENSG00000156509,FBXO43,60910.21889279502
ENSG00000253679,LINC02844,
ENSG00000176406,RIMS2,3452.138181336165
ENSG00000154188,ANGPT1,735775.8806046295
ENSG00000147642,SYBU,6538.869229598531
ENSG00000164796,CSMD3,2705.205493490109
ENSG00000164754,RAD21,4116.480274480456
ENSG00000170961,HAS2,5799.69286905753
ENSG00000156802,ATAD2,7143.806574953541
ENSG00000156804,FBXO32,4034.835147568068
ENSG00000104549,SQLE,3658.9011782214475
ENSG00000245164,LINC00861,
ENSG00000168672,LRATD2,6746.719912537426
ENSG00000136997,MYC,5768.145484429355
ENSG00000261220,ST3GAL1-DT,4622.5209027150795
ENSG00000198576,ARC,9676.625780301876
ENSG00000104529,EEF1D,4582.836226552217
ENSG00000167702,KIFC2,4670.853916346084
ENSG00000183784,DOCK8-AS1,16976.96392576002
ENSG00000107099,DOCK8,
ENSG00000080503,SMARCA2,4322.216820755301
ENSG00000107249,GLIS3,124240.42210968818
ENSG00000137033,IL33,18548.748794446754
ENSG00000226197,LOC105375977,
ENSG00000164985,PSIP1,4229.357561446739
ENSG00000173068,BNC2,
ENSG00000044459,CNTLN,4431.566136481303
ENSG00000178031,ADAMTSL1,2486.689517697946
ENSG00000147872,PLIN2,5098.80991148363
ENSG00000120162,MOB3B,3513.9331667234987
ENSG00000164972,SPMIP6,3541.750793657469
ENSG00000168913,ENHO,4469.574980612785
ENSG00000137135,ARHGEF39,9434.811296916065
ENSG00000198467,TPM2,5951.890260434196
ENSG00000165304,MELK,3690.4197618412845
ENSG00000154529,CNTNAP3B,5614.261486593182
ENSG00000135063,ENTREP1,5529.370574921715
ENSG00000083067,TRPM3,3743.9496417904365
ENSG00000119125,GDA,13666.491235195039
ENSG00000135046,ANXA1,
ENSG00000198963,RORB,4148.304918286658
ENSG00000099139,PCSK5,4817.691027057238
ENSG00000135069,PSAT1,5159.689058216291
ENSG00000106829,TLE4,4141.845483647415
ENSG00000196781,TLE1,4545.099688141356
ENSG00000165113,GKAP1,5137.654640096435
ENSG00000148053,NTRK2,5057.867919013152
ENSG00000180447,GAS1,6187.403002167905
ENSG00000213694,S1PR3,6676.489374030244
ENSG00000123975,CKS2,4727.460777547558
ENSG00000130222,GADD45G,3926.823615213752
ENSG00000231107,LINC01508,
ENSG00000165025,SYK,
ENSG00000225194,LINC00092,
ENSG00000165244,ZNF367,5600.948004827497
ENSG00000136938,ANP32B,4804.516738157524
ENSG00000119508,NR4A3,6310.134331540387
ENSG00000188386,PPP3R2,
ENSG00000136824,SMC2,6715.4566341970085
ENSG00000136826,KLF4,2580.6830505508087
ENSG00000119326,CTNNAL1,4941.950993078526
ENSG00000260230,FRRS1L,2836.2777030866237
ENSG00000198121,LPAR1,1082.922321596198
ENSG00000119471,HSDL2,5521.918964368201
ENSG00000041982,TNC,13997.044733490113
ENSG00000244757,,
ENSG00000136861,CDK5RAP2,3940.949766157099
ENSG00000119403,PHF19,7796.125345792929
ENSG00000119397,CNTRL,6097.03706047885
ENSG00000148175,STOM,4608.621942912019
ENSG00000106852,LHX6,566.2895122214265
ENSG00000148204,CRB2,18377.374659086
ENSG00000106689,LHX2,4138.048813052846
ENSG00000044574,HSPA5,4607.304684293071
ENSG00000167081,PBX3,5209.790951613532
ENSG00000119333,DYNC2I2,4510.444354756743
ENSG00000270755,,7287.386140169436
ENSG00000130720,FIBCD1,476.40215312158176
ENSG00000236658,FIBCD1-AS1,
ENSG00000126878,AIF1L,2662.0389578610284
ENSG00000228877,LOC100506532,
ENSG00000107147,KCNT1,10506.123615672564
ENSG00000148400,NOTCH1,5483.674120272801
ENSG00000107317,PTGDS,4035.524837090672
ENSG00000186193,SAPCD2,5147.481293154784
ENSG00000176884,GRIN1,3783.065327691912
ENSG00000188229,TUBB4B,5244.188807881183
ENSG00000198435,NRARP,7065.801365729163
ENSG00000148408,CACNA1B,4644.8534282477
ENSG00000185201,IFITM2,24171.15523657702
ENSG00000142089,IFITM3,2194.8236611928087
ENSG00000182272,B4GALNT4,5004.474956470154
ENSG00000110651,CD81,4717.448393851958
ENSG00000269821,KCNQ1OT1,2968.098681676974
ENSG00000167325,RRM1,4625.791328829239
ENSG00000244734,HBB,1188.4452580815046
ENSG00000213934,HBG1,6543.467040951112
ENSG00000196565,HBG2,8447.990327097716
ENSG00000132274,TRIM22,692.9921568249022
ENSG00000166444,DENND2B,4150.823754821336
ENSG00000175356,SCUBE2,77335.49542227088
ENSG00000166483,WEE1,3439.54448619366
ENSG00000148926,ADM,
ENSG00000050165,DKK3,3077.4426979385453
ENSG00000133816,MICAL2,3785.0004932213305
ENSG00000262655,SPON1,5604.138441923393
ENSG00000110693,SOX6,2199.295288661992
ENSG00000134333,LDHA,4943.851941751378
ENSG00000129173,E2F8,7813.793371200131
ENSG00000187398,LUZP2,6155.483135161342
ENSG00000134343,ANO3,10082.99262564702
ENSG00000176971,FIBIN,58200.410668047814
ENSG00000129151,BBOX1,
ENSG00000109881,CCDC34,4097.150725362385
ENSG00000121621,KIF18A,2906.68395095463
ENSG00000228061,,300635.4443990247
ENSG00000007372,PAX6,5052.037683990494
ENSG00000049449,RCN1,1599.000505955634
ENSG00000135363,LMO2,3116.8454715216867
ENSG00000026508,CD44,2431.654925860103
ENSG00000110436,SLC1A2,5187.708130912221
ENSG00000148948,LRRC4C,7179.229466810929
ENSG00000187479,C11orf96,3485.5766823645013
ENSG00000085117,CD82,542.2859146838922
ENSG00000110492,MDK,5220.212393076938
ENSG00000175216,CKAP5,4754.115241174529
ENSG00000149124,GLYAT,
ENSG00000189057,FAM111B,46558.31727306618
ENSG00000166801,FAM111A,92287.77110793446
ENSG00000255008,LINC02739,
ENSG00000229183,PGA4,
ENSG00000204950,LRRC10B,9260.063973687267
ENSG00000168496,FEN1,4418.974942397507
ENSG00000221968,FADS3,3271.702898651309
ENSG00000149503,INCENP,4085.860796937019
ENSG00000124942,AHNAK,1441517.2347664074
ENSG00000146670,CDCA5,6363.6586846191185
ENSG00000245532,NEAT1,3884.2144677493848
ENSG00000255120,OVOL1-AS1,
ENSG00000174576,NPAS4,5219.167567941411
ENSG00000132744,ACY3,8156141857.173635
ENSG00000110090,CPT1A,2381.9193742771076
ENSG00000110092,CCND1,4840.100902724781
ENSG00000131620,ANO1,
ENSG00000165457,FOLR2,47944.66086333237
ENSG00000175567,UCP2,8768.750324142355
ENSG00000077514,POLD3,5193.0180095589285
ENSG00000171561,OR2AT4,957802.3379010477
ENSG00000149257,SERPINH1,5374.0133583997285
ENSG00000087884,AAMDC,4092.861353119348
ENSG00000254434,,211006.2804679317
ENSG00000182103,FAM181B,5557.842278374242
ENSG00000150672,DLG2,4881.6118025032565
ENSG00000255082,GRM5-AS1,6629.550164888808
ENSG00000168959,GRM5,3220.9631965662797
ENSG00000165323,FAT3,3858.7128908964446
ENSG00000149212,SESN3,4190.595271376906
ENSG00000110318,CEP126,4492.36748319615
ENSG00000137693,YAP1,7046.056323848344
ENSG00000023445,BIRC3,165010728.9281621
ENSG00000152558,TMEM123,2067.540632406998
ENSG00000170962,PDGFD,18485.803602295193
ENSG00000204397,CARD16,23305.870470134967
ENSG00000152578,GRIA4,4474.594481751548
ENSG00000152402,GUCY1A2,3360.3162676138627
ENSG00000110675,ELMOD1,4268.004027819215
ENSG00000170290,SLN,11312.129807599284
ENSG00000178202,POGLUT3,5194.459467840849
ENSG00000110723,EXPH5,3202.613418069051
ENSG00000137710,RDX,3358.428230876585
ENSG00000137727,ARHGAP20,9459.414124744007
ENSG00000109846,CRYAB,7667.29004544415
ENSG00000166741,NNMT,
ENSG00000076043,REXO2,2444.7529964587256
ENSG00000182985,CADM1,5004.7417486801205
ENSG00000188486,H2AX,5851.659985594126
ENSG00000076706,MCAM,12683.78388388734
ENSG00000109971,HSPA8,4935.921015012968
ENSG00000166257,SCN3B,4342.239271492199
ENSG00000064199,SPA17,3871.746300357306
ENSG00000165478,HEPACAM,10550.76412019751
ENSG00000221932,HEPN1,12159.3083191634
ENSG00000149554,CHEK1,3325.092201686199
ENSG00000198331,HYLS1,3936.49439701907
ENSG00000064309,CDON,3449.1641105659073
ENSG00000166086,JAM3,5189.926235528417
ENSG00000151503,NCAPD3,2777.434729003115
ENSG00000067064,IDI1,5211.937764317549
ENSG00000067082,KLF6,3236.9951092052693
ENSG00000196139,AKR1C3,7204.265748466861
ENSG00000223784,LINC00707,102482.90569186528
ENSG00000123243,ITIH5,6852.215075790293
ENSG00000048740,CELF2,4706.340808955603
ENSG00000231496,,2618.3947524437763
ENSG00000181192,DHTKD1,4814.925805835393
ENSG00000065328,MCM10,11202.065545392832
ENSG00000086475,SEPHS1,4304.026058965135
ENSG00000026025,VIM,4373.628838051193
ENSG00000148483,TMEM236,2839.6084192582903
ENSG00000148482,SLC39A12,
ENSG00000233968,MALRD1-AS1,
ENSG00000136770,DNAJC1,3379.487799234796
ENSG00000168267,PTF1A,6182.977317567064
ENSG00000151023,ENKUR,754.5740659296333
ENSG00000095777,MYO3A,18521.703008763263
ENSG00000136750,GAD2,6736.526862267661
ENSG00000077420,APBB1IP,18889.33469386057
ENSG00000107890,ANKRD26,4081.132274593786
ENSG00000120539,MASTL,6675.677924721395
ENSG00000148516,ZEB1,4137.010549917052
ENSG00000170759,KIF5B,5101.818820369187
ENSG00000099250,NRP1,5473.600536610405
ENSG00000177283,FZD8,3146.167187727721
ENSG00000227313,LINC02630,
ENSG00000107562,CXCL12,3782.3366407877816
ENSG00000177354,C10orf71,
