gene,symbol,score
ENSG00000214595,EML6,2737.7046417105607
ENSG00000240401,,5204.648805850357
ENSG00000115355,CCDC88A,6116.576654762873
ENSG00000055813,CCDC85A,1835.1013083944943
ENSG00000028116,VRK2,4431.629798941738
ENSG00000233723,LINC01793,4602.6483886482465
ENSG00000119866,BCL11A,9386.967381341767
ENSG00000162927,PUS10,3008.768866803877
ENSG00000115902,SLC1A4,4094.514710987874
ENSG00000115977,AAK1,4380.426364386768
ENSG00000116001,TIA1,4343.654495543034
ENSG00000116005,PCYOX1,4375.16366916847
ENSG00000163013,FBXO41,4413.619596770472
ENSG00000135622,SEMA4F,2957.269839040264
ENSG00000115353,TACR1,7259.66787546355
ENSG00000176204,LRRTM4,3071.306205199511
ENSG00000066032,CTNNA2,4104.660965437345
ENSG00000162951,LRRTM1,6088.954155465259
ENSG00000034510,TMSB10,29823.380740497236
ENSG00000068615,REEP1,4687.670710308106
ENSG00000174501,ANKRD36C,4693.791184166731
ENSG00000135976,ANKRD36,4383.936053080102
ENSG00000196912,ANKRD36B,4363.553786205387
ENSG00000144191,CNGA3,10390.273973007288
ENSG00000040933,INPP4A,3941.0686121379454
ENSG00000071073,MGAT4A,4151.871098768132
ENSG00000158417,EIF5B,4766.730402979568
ENSG00000144218,AFF3,5344.273759074477
ENSG00000170500,LONRF2,3974.7686060760307
ENSG00000170485,NPAS2,5754.6483804111795
ENSG00000256637,LINC01965,3864.858582872825
ENSG00000235597,LINC01102,4252.685411358038
ENSG00000234781,LINC01103,46489.51583498272
ENSG00000144057,ST6GAL2,4734.112677415986
ENSG00000169679,BUB1,1016.1064929875496
ENSG00000172965,MIR4435-2HG,1044418.7769275224
ENSG00000144161,ZC3H8,4574.799939148076
ENSG00000188177,ZC3H6,4451.592409809107
ENSG00000169607,CKAP2L,4182.139858916987
ENSG00000175497,DPP10,4300.57987611405
ENSG00000155368,DBI,4411.6393025044335
ENSG00000155052,CNTNAP5,5309.376114835347
ENSG00000136717,BIN1,4039.0130293208836
ENSG00000186684,CYP27C1,7144.973594138387
ENSG00000136002,ARHGEF4,3941.3290083335737
ENSG00000163046,ANKRD30BL,5337.048208776791
ENSG00000176771,NCKAP5,3888.8253424764634
ENSG00000152128,TMEM163,3388.0449732418087
ENSG00000048991,R3HDM1,4192.677263440701
ENSG00000144229,THSD7B,11845170.699300287
ENSG00000150540,HNMT,3810.1104889570784
ENSG00000168702,LRP1B,5419.6599960512685
ENSG00000075884,ARHGAP15,3110.6495114511627
ENSG00000232377,GTDC1-AS1,17440.32966798169
ENSG00000169554,ZEB2,5683.2068943842205
ENSG00000231079,KIF5C-AS1,5882.361682374422
ENSG00000115963,RND3,4476.280800293606
ENSG00000182389,CACNB4,4442.896878806384
ENSG00000162989,KCNJ3,5253.385854027765
ENSG00000226383,LINC01876,42390.00030220376
ENSG00000153234,NR4A2,4904.449053075422
ENSG00000123612,ACVR1C,2867.1037495405303
ENSG00000153237,CCDC148,2873.316946878861
ENSG00000144283,PKP4,4619.506451194164
ENSG00000223642,,4555.069714730375
ENSG00000226266,,2414.1291065675873
ENSG00000153250,RBMS1,3720.4383188771267
ENSG00000144290,SLC4A10,3833.9882715586227
ENSG00000237750,KCNH7-AS1,3490.6354287076806
ENSG00000115290,GRB14,7612.230990151993
ENSG00000153253,SCN3A,3694.918012590014
ENSG00000136531,SCN2A,4144.724531861183
ENSG00000178662,CSRNP3,5028.100968044768
ENSG00000115339,GALNT3,10973.855409839938
ENSG00000144285,SCN1A,1541.8691562325796
ENSG00000169432,SCN9A,3999.7219129316395
ENSG00000128683,GAD1,5919.709800565249
ENSG00000144355,DLX1,2059.5996611724804
ENSG00000091409,ITGA6,3403.292878631476
ENSG00000144354,CDCA7,2311.780697698912
ENSG00000217236,SP9,5788.915717512125
ENSG00000163328,GPR155,5341.904377462658
ENSG00000079156,OSBPL6,3803.9647968605223
ENSG00000237298,TTN-AS1,3777.375417641159
ENSG00000155657,TTN,3516.185456461649
ENSG00000144331,ZNF385B,1801.569500593814
ENSG00000115252,PDE1A,3623.872486548501
ENSG00000077232,DNAJC10,3932.7800323646206
ENSG00000162998,FRZB,6506.850680250969
ENSG00000170396,ZNF804A,4497.994907861009
ENSG00000188738,FSIP2,5159.118215141257
ENSG00000227227,,
ENSG00000003436,TFPI,41474.925705065536
ENSG00000144366,GULP1,5785.930052971358
ENSG00000187699,AKAP19,2804.4460758354917
ENSG00000144339,TMEFF2,4931.259082904526
ENSG00000118997,DNAH7,2643.417435480516
ENSG00000138411,HECW2,5034.378918440751
ENSG00000197121,PGAP1,4890.470874529781
ENSG00000065413,ANKRD44,4365.253722060777
ENSG00000119042,SATB2,10028.983824310048
ENSG00000257045,,3856.7520650329434
ENSG00000163535,SGO2,2247.9375458203726
ENSG00000155744,HYCC2,3372.3912033731394
ENSG00000163596,ICA1L,4544.696997112487
ENSG00000116117,PARD3B,5620.006995582361
ENSG00000118257,NRP2,8715.054293128098
ENSG00000114948,ADAM23,4179.802774389992
ENSG00000144406,UNC80,4740.063775264664
ENSG00000178568,ERBB4,5293.60588306563
ENSG00000174453,VWC2L,
ENSG00000115414,FN1,4308.351258021354
ENSG00000197756,RPL37A,30184.272499052444
ENSG00000115457,IGFBP2,7768.742320006769
ENSG00000115461,IGFBP5,3806.8625047165942
ENSG00000163482,STK36,4116.990165283385
ENSG00000054356,PTPRN,2811.2957604664584
ENSG00000114923,SLC4A3,4276.43334066777
ENSG00000116106,EPHA4,4207.796534801676
ENSG00000171951,SCG2,3674.200573049825
ENSG00000135919,SERPINE2,5289.623231155686
ENSG00000144460,NYAP2,3847.0491618519272
ENSG00000153820,SPHKAP,4904.119048091409
ENSG00000187957,DNER,4703.463833783945
ENSG00000135916,ITM2C,3304.916967933617
ENSG00000204128,C2orf72,6953.339558522872
ENSG00000066248,NGEF,1549.0863587338272
ENSG00000188042,ARL4C,5425.011477657514
ENSG00000157985,AGAP1,3873.026805850789
ENSG00000144476,ACKR3,8149.3633477313015
ENSG00000132329,RAMP1,194928.2770737249
ENSG00000144485,HES6,7995.556153228007
ENSG00000063660,GPC1,3896.904336820343
ENSG00000130294,KIF1A,4930.706316826554
ENSG00000134121,CHL1,6200.646574435391
ENSG00000134115,CNTN6,131149.0128064591
ENSG00000144619,CNTN4,4613.986644507737
ENSG00000150995,ITPR1,4008.7890022586175
ENSG00000233912,,
ENSG00000189229,LOC105376944,2790.3299316885136
ENSG00000196277,GRM7,2537.1056462360425
ENSG00000157087,ATP2B2,4122.430945023862
ENSG00000157103,SLC6A1,5957.1841788544525
ENSG00000196639,HRH1,
ENSG00000157152,SYN2,2885.595187007974
ENSG00000144711,IQSEC1,3176.0232101591077
ENSG00000144596,GRIP2,2735.713081543086
ENSG00000131370,SH3BP5,5584.282773510145
ENSG00000206560,ANKRD28,4362.414751635095
ENSG00000129810,SGO1,6125.229649074094
ENSG00000151789,ZNF385D,855.267049041578
ENSG00000151090,THRB,99621.80567239923
ENSG00000179796,LRRC3B,4369.182717091806
ENSG00000163491,NEK10,1549.0373082267324
ENSG00000033867,SLC4A7,4626.274638399023
ENSG00000163508,EOMES,5628.328608249068
ENSG00000144642,RBMS3,1868.887068138067
ENSG00000144645,OSBPL10,3693.2249237550577
ENSG00000206557,TRIM71,6509.852984924333
ENSG00000153558,FBXL2,4691.996448298061
ENSG00000172995,ARPP21,5277.7214024182285
ENSG00000163673,DCLK3,4415.960764200375
ENSG00000144668,ITGA9,14302.750555479925
ENSG00000168026,TTC21A,6004.494177412721
ENSG00000170011,MYRIP,4670.244975029415
ENSG00000114784,EIF1B,7397.09195443999
ENSG00000168038,ULK4,3474.7491772892913
ENSG00000163808,KIF15,11410.206866510292
ENSG00000114646,CSPG5,3781.8590885850313
ENSG00000235236,,4798.060569977247
ENSG00000164076,CAMKV,3779.857935559292
ENSG00000007402,CACNA2D2,2691.269191414541
ENSG00000088538,DOCK3,5183.455540960691
ENSG00000157388,CACNA1D,13645.77362829874
ENSG00000157445,CACNA2D3,3329.323800925683
ENSG00000243715,CACNA2D3-AS1,17192.217969029298
ENSG00000144771,LRTM1,222299.7125491449
ENSG00000187672,ERC2,4844.552954550416
ENSG00000168309,FAM107A,2666.2112858617907
ENSG00000163689,CFAP20DC,3389.259410949511
ENSG00000144724,PTPRG,5433.134655359228
ENSG00000163618,CADPS,4481.214151689998
ENSG00000163630,SYNPR,3403.506540521389
ENSG00000243410,PSMD6-AS1,7743.7987183397545
ENSG00000163637,PRICKLE2,4957.688197774994
ENSG00000163638,ADAMTS9,10421.485268262817
ENSG00000241684,ADAMTS9-AS2,6095.9412642651405
ENSG00000151276,MAGI1,7693.512318169709
ENSG00000183662,TAFA1,3671.9024848227564
ENSG00000114541,FRMD4B,6766.529248094623
ENSG00000114861,FOXP1,3334.608950478169
ENSG00000121440,PDZRN3,3935.9266954554496
ENSG00000113805,CNTN3,3933.3253245975707
ENSG00000185008,ROBO2,4897.403093134924
ENSG00000175161,CADM2,4267.476206762555
ENSG00000080224,EPHA6,3032.6803055964515
ENSG00000154175,ABI3BP,
ENSG00000170017,ALCAM,4154.005595132898
ENSG00000242759,LINC00882,4315.414520759257
